TIME	EVENT	NODES
0	O	Root
3.8850229274321473	D	Root;1;Root;2;Root;3
4.187511077714989	S	Root;2;n1;4;n2;5
4.187511077714989	S	Root;3;n1;6;n2;7
4.844293709453745	S	n1;4;n3;8;n4;9
4.844293709453745	S	n1;6;n3;10;n4;11
6.186119860008919	L	n3;10
6.343788664382323	S	n4;9;n5;12;n6;13
6.343788664382323	S	n4;11;n5;14;n6;15
7.461657474483729	S	n6;13;n7;16;n8;17
7.461657474483729	S	n6;15;n7;18;n8;19
8.314981374060952	S	n8;17;n9;20;n10;21
8.314981374060952	S	n8;19;n9;22;n10;23
8.46586141036396	L	n9;20
8.46586141036396	T	n2;7;n2;24;n9;25
9.749951457079945	L	n5;12
10.447621909929378	D	n10;23;n10;26;n10;27
11.357004905749223	E	n7;16
11.357004905749223	E	n7;18
13.146754713478709	S	n5;14;n11;28;n12;29
14.407567212939016	L	n2;24
16.200793963600574	E	n3;8
16.567403830161158	S	n10;21;n13;30;n14;31
16.567403830161158	S	n10;26;n13;32;n14;33
16.567403830161158	S	n10;27;n13;34;n14;35
16.93616117051275	D	n9;22;n9;36;n9;37
17.332624481574445	E	n13;30
17.332624481574445	E	n13;32
17.332624481574445	E	n13;34
19.16324440740152	S	n9;25;n15;38;n16;39
19.16324440740152	S	n9;36;n15;40;n16;41
19.16324440740152	S	n9;37;n15;42;n16;43
20.08385281817669	L	n11;28
20.43441124173317	L	n2;5
21.042912484040116	S	n14;31;n17;44;n18;45
21.042912484040116	S	n14;33;n17;46;n18;47
21.042912484040116	S	n14;35;n17;48;n18;49
21.218135116893492	S	n16;39;n19;50;n20;51
21.218135116893492	S	n16;41;n19;52;n20;53
21.218135116893492	S	n16;43;n19;54;n20;55
21.90786886805524	S	n19;50;n21;56;n22;57
21.90786886805524	S	n19;52;n21;58;n22;59
21.90786886805524	S	n19;54;n21;60;n22;61
23.859240121084067	D	n17;48;n17;62;n17;63
23.954336085282627	S	n22;57;n25;64;n26;65
23.954336085282627	S	n22;59;n25;66;n26;67
23.954336085282627	S	n22;61;n25;68;n26;69
24.08080022667432	S	n18;45;n27;70;n28;71
24.08080022667432	S	n18;47;n27;72;n28;73
24.08080022667432	S	n18;49;n27;74;n28;75
24.55353732651777	L	n26;69
24.55353732651777	T	n21;58;n21;76;n26;77
24.781782298701533	D	n25;68;n25;78;n25;79
24.868575053418112	D	n17;44;n17;80;n17;81
26.030519666599023	L	n28;71
26.37478058662106	L	n25;66
26.552321173982588	L	n25;64
26.552321173982588	T	n26;67;n26;82;n25;83
26.74257294941446	D	n12;29;n12;84;n12;85
27.931209110848865	S	n25;83;n31;86;n32;87
27.931209110848865	S	n25;78;n31;88;n32;89
27.931209110848865	S	n25;79;n31;90;n32;91
27.971072119891755	E	n21;56
27.971072119891755	E	n21;76
27.971072119891755	E	n21;60
28.07727562777514	D	n12;85;n12;92;n12;93
28.917826224229643	L	n12;92
28.917826224229643	T	n15;42;n15;94;n12;95
29.459769704529013	S	n26;65;n33;96;n34;97
29.459769704529013	S	n26;82;n33;98;n34;99
29.459769704529013	S	n26;77;n33;100;n34;101
29.73612421315088	S	n20;51;n37;102;n38;103
29.73612421315088	S	n20;53;n37;104;n38;105
29.73612421315088	S	n20;55;n37;106;n38;107
29.806582100332975	L	n37;102
29.806582100332975	T	n33;98;n33;108;n37;109
30.389199055551433	F	n17;80
30.389199055551433	F	n17;81
30.389199055551433	F	n17;46
30.389199055551433	F	n17;62
30.389199055551433	F	n17;63
30.389199055551433	F	n37;109
30.389199055551433	F	n37;104
30.389199055551433	F	n37;106
30.389199055551433	F	n27;70
30.389199055551433	F	n27;72
30.389199055551433	F	n27;74
30.389199055551433	F	n31;86
30.389199055551433	F	n31;88
30.389199055551433	F	n31;90
30.389199055551433	F	n34;97
30.389199055551433	F	n34;99
30.389199055551433	F	n34;101
30.389199055551433	F	n38;103
30.389199055551433	F	n38;105
30.389199055551433	F	n38;107
30.389199055551433	F	n32;87
30.389199055551433	F	n32;89
30.389199055551433	F	n32;91
30.389199055551433	F	n12;84
30.389199055551433	F	n12;95
30.389199055551433	F	n12;93
30.389199055551433	F	n28;73
30.389199055551433	F	n28;75
30.389199055551433	F	n33;96
30.389199055551433	F	n33;108
30.389199055551433	F	n33;100
30.389199055551433	F	n15;38
30.389199055551433	F	n15;40
30.389199055551433	F	n15;94
