TIME	EVENT	NODES
0	O	Root
4.187511077714989	S	Root;1;n1;2;n2;3
4.844293709453745	S	n1;2;n3;4;n4;5
6.343788664382323	S	n4;5;n5;6;n6;7
7.461657474483729	S	n6;7;n7;8;n8;9
8.314981374060952	S	n8;9;n9;10;n10;11
9.84232393605315	D	n5;6;n5;12;n5;13
11.357004905749223	E	n7;8
13.146754713478709	S	n5;12;n11;14;n12;15
13.146754713478709	S	n5;13;n11;16;n12;17
15.229857924339004	L	n2;3
15.229857924339004	T	n11;14;n11;18;n2;19
15.72211906532297	D	n11;18;n11;20;n11;21
16.200793963600574	E	n3;4
16.567403830161158	S	n10;11;n13;22;n14;23
17.332624481574445	E	n13;22
17.824325829090217	L	n12;17
17.824325829090217	T	n11;16;n11;24;n12;25
19.16324440740152	S	n9;10;n15;26;n16;27
19.32064782975782	D	n2;19;n2;28;n2;29
20.72631359688455	D	n2;29;n2;30;n2;31
21.042912484040116	S	n14;23;n17;32;n18;33
21.218135116893492	S	n16;27;n19;34;n20;35
21.90786886805524	S	n19;34;n21;36;n22;37
22.3432788972331	S	n11;20;n23;38;n24;39
22.3432788972331	S	n11;21;n23;40;n24;41
22.3432788972331	S	n11;24;n23;42;n24;43
22.985016365476014	L	n21;36
22.985016365476014	T	n24;39;n24;44;n21;45
23.236959601824342	D	n15;26;n15;46;n15;47
23.954336085282627	S	n22;37;n25;48;n26;49
24.08080022667432	S	n18;33;n27;50;n28;51
24.44889629766726	D	n25;48;n25;52;n25;53
25.05791286417888	L	n28;51
25.05791286417888	T	n2;31;n2;54;n28;55
25.335686851484	L	n15;47
25.97356194590773	D	n20;35;n20;56;n20;57
26.05977791942025	D	n15;46;n15;58;n15;59
26.989404950749112	L	n26;49
26.989404950749112	T	n12;15;n12;60;n26;61
27.554947452108376	S	n23;38;n29;62;n30;63
27.554947452108376	S	n23;40;n29;64;n30;65
27.554947452108376	S	n23;42;n29;66;n30;67
27.813910718005147	L	n12;60
27.813910718005147	T	n30;63;n30;68;n12;69
27.931209110848865	S	n25;52;n31;70;n32;71
27.931209110848865	S	n25;53;n31;72;n32;73
27.971072119891755	E	n21;45
28.145891003795903	L	n32;71
28.145891003795903	T	n29;66;n29;74;n32;75
29.035416467045504	E	n30;68
29.035416467045504	E	n30;65
29.035416467045504	E	n30;67
29.459769704529013	S	n26;61;n33;76;n34;77
29.658832958454028	S	n29;62;n35;78;n36;79
29.658832958454028	S	n29;64;n35;80;n36;81
29.658832958454028	S	n29;74;n35;82;n36;83
29.73612421315088	S	n20;56;n37;84;n38;85
29.73612421315088	S	n20;57;n37;86;n38;87
29.796121460380043	L	n33;76
30.389199055551433	F	n36;79
30.389199055551433	F	n36;81
30.389199055551433	F	n36;83
30.389199055551433	F	n17;32
30.389199055551433	F	n37;84
30.389199055551433	F	n37;86
30.389199055551433	F	n27;50
30.389199055551433	F	n2;28
30.389199055551433	F	n2;30
30.389199055551433	F	n2;54
30.389199055551433	F	n31;70
30.389199055551433	F	n31;72
30.389199055551433	F	n34;77
30.389199055551433	F	n38;85
30.389199055551433	F	n38;87
30.389199055551433	F	n32;75
30.389199055551433	F	n32;73
30.389199055551433	F	n12;69
30.389199055551433	F	n12;25
30.389199055551433	F	n28;55
30.389199055551433	F	n35;78
30.389199055551433	F	n35;80
30.389199055551433	F	n35;82
30.389199055551433	F	n24;44
30.389199055551433	F	n24;41
30.389199055551433	F	n24;43
30.389199055551433	F	n15;58
30.389199055551433	F	n15;59
