TIME	EVENT	NODES
0	O	Root
4.187511077714989	S	Root;1;n1;2;n2;3
4.844293709453745	S	n1;2;n3;4;n4;5
6.343788664382323	S	n4;5;n5;6;n6;7
6.402970934051278	D	n2;3;n2;8;n2;9
7.461657474483729	S	n6;7;n7;10;n8;11
8.314981374060952	S	n8;11;n9;12;n10;13
11.357004905749223	E	n7;10
13.146754713478709	S	n5;6;n11;14;n12;15
15.123607608987449	D	n2;8;n2;16;n2;17
16.02887383667165	L	n3;4
16.02887383667165	T	n12;15;n12;18;n3;19
16.200793963600574	E	n3;19
16.567403830161158	S	n10;13;n13;20;n14;21
17.332624481574445	E	n13;20
19.16324440740152	S	n9;12;n15;22;n16;23
21.042912484040116	S	n14;21;n17;24;n18;25
21.218135116893492	S	n16;23;n19;26;n20;27
21.686775441870086	D	n2;9;n2;28;n2;29
21.90786886805524	S	n19;26;n21;30;n22;31
22.3432788972331	S	n11;14;n23;32;n24;33
23.954336085282627	S	n22;31;n25;34;n26;35
24.08080022667432	S	n18;25;n27;36;n28;37
24.110733587606724	D	n21;30;n21;38;n21;39
25.113289804773036	L	n25;34
25.113289804773036	T	n21;38;n21;40;n25;41
27.541805894783227	L	n15;22
27.554947452108376	S	n23;32;n29;42;n30;43
27.931209110848865	S	n25;41;n31;44;n32;45
27.971072119891755	E	n21;40
27.971072119891755	E	n21;39
29.035416467045504	E	n30;43
29.459769704529013	S	n26;35;n33;46;n34;47
29.658832958454028	S	n29;42;n35;48;n36;49
29.73612421315088	S	n20;27;n37;50;n38;51
30.389199055551433	F	n36;49
30.389199055551433	F	n17;24
30.389199055551433	F	n37;50
30.389199055551433	F	n27;36
30.389199055551433	F	n2;16
30.389199055551433	F	n2;17
30.389199055551433	F	n2;28
30.389199055551433	F	n2;29
30.389199055551433	F	n31;44
30.389199055551433	F	n34;47
30.389199055551433	F	n38;51
30.389199055551433	F	n32;45
30.389199055551433	F	n12;18
30.389199055551433	F	n28;37
30.389199055551433	F	n35;48
30.389199055551433	F	n24;33
30.389199055551433	F	n33;46
