TIME	EVENT	NODES
0	O	Root
0.7582659695432026	D	Root;1;Root;2;Root;3
4.187511077714989	S	Root;2;n1;4;n2;5
4.187511077714989	S	Root;3;n1;6;n2;7
4.844293709453745	S	n1;4;n3;8;n4;9
4.844293709453745	S	n1;6;n3;10;n4;11
5.18882431676541	D	n3;10;n3;12;n3;13
6.343788664382323	S	n4;9;n5;14;n6;15
6.343788664382323	S	n4;11;n5;16;n6;17
7.461657474483729	S	n6;15;n7;18;n8;19
7.461657474483729	S	n6;17;n7;20;n8;21
8.169314716771913	D	n5;14;n5;22;n5;23
8.257904191625235	L	n7;18
8.257904191625235	T	n3;13;n3;24;n7;25
8.314981374060952	S	n8;19;n9;26;n10;27
8.314981374060952	S	n8;21;n9;28;n10;29
9.158841597822006	D	n10;29;n10;30;n10;31
9.893280623985426	L	n3;12
9.893280623985426	T	n2;7;n2;32;n3;33
11.357004905749223	E	n7;25
11.357004905749223	E	n7;20
12.701375791625802	L	n2;5
13.146754713478709	S	n5;22;n11;34;n12;35
13.146754713478709	S	n5;23;n11;36;n12;37
13.146754713478709	S	n5;16;n11;38;n12;39
13.259687818464874	D	n11;38;n11;40;n11;41
13.949847654447119	D	n2;32;n2;42;n2;43
13.972560422482836	D	n2;42;n2;44;n2;45
14.645792264110097	D	n3;24;n3;46;n3;47
15.409312729176492	D	n3;46;n3;48;n3;49
15.942213170968978	D	n12;37;n12;50;n12;51
16.200793963600574	E	n3;8
16.200793963600574	E	n3;33
16.200793963600574	E	n3;48
16.200793963600574	E	n3;49
16.200793963600574	E	n3;47
16.567403830161158	S	n10;27;n13;52;n14;53
16.567403830161158	S	n10;30;n13;54;n14;55
16.567403830161158	S	n10;31;n13;56;n14;57
16.90955356215363	D	n9;26;n9;58;n9;59
17.12537907424578	D	n11;41;n11;60;n11;61
17.332624481574445	E	n13;52
17.332624481574445	E	n13;54
17.332624481574445	E	n13;56
17.37848873819076	D	n11;60;n11;62;n11;63
18.611698526363895	D	n12;51;n12;64;n12;65
19.16324440740152	S	n9;58;n15;66;n16;67
19.16324440740152	S	n9;59;n15;68;n16;69
19.16324440740152	S	n9;28;n15;70;n16;71
21.042912484040116	S	n14;53;n17;72;n18;73
21.042912484040116	S	n14;55;n17;74;n18;75
21.042912484040116	S	n14;57;n17;76;n18;77
21.218135116893492	S	n16;67;n19;78;n20;79
