TIME	EVENT	NODES
0	O	Root
4.187511077714989	S	Root;1;n1;2;n2;3
4.844293709453745	S	n1;2;n3;4;n4;5
5.152865770073003	L	n4;5
7.594490491796458	D	n2;3;n2;6;n2;7
8.406471686409414	T	n2;6;n2;8;n9;9
8.51132120981427	D	n9;9;n9;10;n9;11
10.346557513222884	D	n3;4;n3;12;n3;13
11.099567401672855	D	n3;12;n3;14;n3;15
11.302084896648838	T	n2;7;n2;16;n5;17
12.32330258507657	L	n3;15
13.024404508611681	L	n9;10
13.024404508611681	T	n3;13;n3;18;n9;19
13.146754713478709	S	n5;17;n11;20;n12;21
15.167724302999913	L	n2;8
15.76745551320745	T	n9;11;n9;22;n10;23
16.200793963600574	E	n3;14
16.200793963600574	E	n3;18
16.567403830161158	S	n10;23;n13;24;n14;25
17.332624481574445	E	n13;24
19.16324440740152	S	n9;19;n15;26;n16;27
19.16324440740152	S	n9;22;n15;28;n16;29
20.833680072974307	L	n14;25
20.833680072974307	T	n16;27;n16;30;n14;31
21.042912484040116	S	n14;31;n17;32;n18;33
21.218135116893492	S	n16;30;n19;34;n20;35
21.218135116893492	S	n16;29;n19;36;n20;37
21.527933808671563	L	n12;21
21.527933808671563	T	n19;36;n19;38;n12;39
21.76193471851332	D	n20;35;n20;40;n20;41
21.90786886805524	S	n19;34;n21;42;n22;43
21.90786886805524	S	n19;38;n21;44;n22;45
22.3432788972331	S	n11;20;n23;46;n24;47
23.954336085282627	S	n22;43;n25;48;n26;49
23.954336085282627	S	n22;45;n25;50;n26;51
24.08080022667432	S	n18;33;n27;52;n28;53
25.59618959194764	L	n26;49
25.780377849112142	L	n27;52
25.780377849112142	T	n2;16;n2;54;n27;55
26.741772180694323	D	n25;50;n25;56;n25;57
27.429164705645057	L	n15;28
27.429164705645057	T	n17;32;n17;58;n15;59
27.554947452108376	S	n23;46;n29;60;n30;61
27.931209110848865	S	n25;48;n31;62;n32;63
27.931209110848865	S	n25;56;n31;64;n32;65
27.931209110848865	S	n25;57;n31;66;n32;67
27.971072119891755	E	n21;42
27.971072119891755	E	n21;44
28.078423042984515	D	n32;63;n32;68;n32;69
28.327848958193147	L	n27;55
28.327848958193147	T	n17;58;n17;70;n27;71
28.864144126363637	L	n32;67
29.035416467045504	E	n30;61
29.159903488718417	D	n24;47;n24;72;n24;73
29.310717620092596	D	n20;37;n20;74;n20;75
29.459769704529013	S	n26;51;n33;76;n34;77
29.658832958454028	S	n29;60;n35;78;n36;79
29.73612421315088	S	n20;40;n37;80;n38;81
29.73612421315088	S	n20;41;n37;82;n38;83
29.73612421315088	S	n20;74;n37;84;n38;85
29.73612421315088	S	n20;75;n37;86;n38;87
30.389199055551433	F	n36;79
30.389199055551433	F	n17;70
30.389199055551433	F	n37;80
30.389199055551433	F	n37;82
30.389199055551433	F	n37;84
30.389199055551433	F	n37;86
30.389199055551433	F	n27;71
30.389199055551433	F	n2;54
30.389199055551433	F	n31;62
30.389199055551433	F	n31;64
30.389199055551433	F	n31;66
30.389199055551433	F	n34;77
30.389199055551433	F	n38;81
30.389199055551433	F	n38;83
30.389199055551433	F	n38;85
30.389199055551433	F	n38;87
30.389199055551433	F	n32;68
30.389199055551433	F	n32;69
30.389199055551433	F	n32;65
30.389199055551433	F	n12;39
30.389199055551433	F	n28;53
30.389199055551433	F	n35;78
30.389199055551433	F	n24;72
30.389199055551433	F	n24;73
30.389199055551433	F	n33;76
30.389199055551433	F	n15;26
30.389199055551433	F	n15;59
