TIME	EVENT	NODES
0	O	Root
4.187511077714989	S	Root;1;n1;2;n2;3
4.844293709453745	S	n1;2;n3;4;n4;5
6.343788664382323	S	n4;5;n5;6;n6;7
7.461657474483729	S	n6;7;n7;8;n8;9
7.794781302262183	D	n8;9;n8;10;n8;11
8.314981374060952	S	n8;10;n9;12;n10;13
8.314981374060952	S	n8;11;n9;14;n10;15
9.708943317092286	L	n3;4
11.357004905749223	E	n7;8
12.833985083123391	L	n9;14
13.146754713478709	S	n5;6;n11;16;n12;17
16.567403830161158	S	n10;13;n13;18;n14;19
16.567403830161158	S	n10;15;n13;20;n14;21
17.332624481574445	E	n13;18
17.332624481574445	E	n13;20
17.574700817130974	L	n9;12
21.042912484040116	S	n14;19;n17;22;n18;23
21.042912484040116	S	n14;21;n17;24;n18;25
22.3432788972331	S	n11;16;n23;26;n24;27
24.08080022667432	S	n18;23;n27;28;n28;29
24.08080022667432	S	n18;25;n27;30;n28;31
24.089048937504764	T	n23;26;n23;32;n15;33
24.465273848910915	L	n17;24
27.554947452108376	S	n23;32;n29;34;n30;35
28.63751336361405	D	n29;34;n29;36;n29;37
29.035416467045504	E	n30;35
29.658832958454028	S	n29;36;n35;38;n36;39
29.658832958454028	S	n29;37;n35;40;n36;41
30.389199055551433	F	n36;39
30.389199055551433	F	n36;41
30.389199055551433	F	n17;22
30.389199055551433	F	n27;28
30.389199055551433	F	n27;30
30.389199055551433	F	n2;3
30.389199055551433	F	n12;17
30.389199055551433	F	n28;29
30.389199055551433	F	n28;31
30.389199055551433	F	n35;38
30.389199055551433	F	n35;40
30.389199055551433	F	n24;27
30.389199055551433	F	n15;33
