TIME	EVENT	NODES
0	O	Root
4.884431279157168	D	Root;1;Root;2;Root;3
11.831355085433904	D	Root;3;Root;4;Root;5
17.099389791480853	L	Root;5
17.48041262550099	S	Root;2;n1;6;n2;7
17.48041262550099	S	Root;4;n1;8;n2;9
20.0712906575407	S	n2;7;n3;10;n4;11
20.0712906575407	S	n2;9;n3;12;n4;13
23.623252967945383	S	n1;6;n5;14;n6;15
23.623252967945383	S	n1;8;n5;16;n6;17
27.35793723902599	D	n5;16;n5;18;n5;19
27.487822499537366	E	n3;10
27.487822499537366	E	n3;12
28.25208337168313	S	n5;14;n7;20;n8;21
28.25208337168313	S	n5;18;n7;22;n8;23
28.25208337168313	S	n5;19;n7;24;n8;25
29.398594278759596	D	n6;17;n6;26;n6;27
31.539863128050797	E	n6;15
31.539863128050797	E	n6;26
31.539863128050797	E	n6;27
31.782483839992743	D	n8;21;n8;28;n8;29
32.45394483585884	D	n8;23;n8;30;n8;31
33.747726412015425	D	n7;20;n7;32;n7;33
33.85041944564136	S	n8;28;n9;34;n10;35
33.85041944564136	S	n8;29;n9;36;n10;37
33.85041944564136	S	n8;30;n9;38;n10;39
33.85041944564136	S	n8;31;n9;40;n10;41
33.85041944564136	S	n8;25;n9;42;n10;43
35.69449990392345	S	n9;34;n11;44;n12;45
35.69449990392345	S	n9;36;n11;46;n12;47
35.69449990392345	S	n9;38;n11;48;n12;49
35.69449990392345	S	n9;40;n11;50;n12;51
35.69449990392345	S	n9;42;n11;52;n12;53
35.80958368897179	S	n11;44;n13;54;n14;55
35.80958368897179	S	n11;46;n13;56;n14;57
35.80958368897179	S	n11;48;n13;58;n14;59
35.80958368897179	S	n11;50;n13;60;n14;61
35.80958368897179	S	n11;52;n13;62;n14;63
35.84003308740881	E	n14;55
35.84003308740881	E	n14;57
35.84003308740881	E	n14;59
35.84003308740881	E	n14;61
35.84003308740881	E	n14;63
41.20061611946893	E	n12;45
41.20061611946893	E	n12;47
41.20061611946893	E	n12;49
41.20061611946893	E	n12;51
41.20061611946893	E	n12;53
41.463794264216425	L	n10;39
42.76334898493048	L	n7;22
43.343233197794675	D	n10;37;n10;64;n10;65
43.41839085862139	D	n7;24;n7;66;n7;67
43.49186916900761	S	n10;35;n15;68;n16;69
43.49186916900761	S	n10;64;n15;70;n16;71
43.49186916900761	S	n10;65;n15;72;n16;73
43.49186916900761	S	n10;41;n15;74;n16;75
43.49186916900761	S	n10;43;n15;76;n16;77
43.59046078106644	D	n7;33;n7;78;n7;79
43.74911027176467	D	n16;69;n16;80;n16;81
44.592337476338976	S	n13;54;n17;82;n18;83
44.592337476338976	S	n13;56;n17;84;n18;85
44.592337476338976	S	n13;58;n17;86;n18;87
44.592337476338976	S	n13;60;n17;88;n18;89
44.592337476338976	S	n13;62;n17;90;n18;91
45.06322162628801	S	n4;11;n19;92;n20;93
45.06322162628801	S	n4;13;n19;94;n20;95
45.29573844375236	S	n17;82;n21;96;n22;97
45.29573844375236	S	n17;84;n21;98;n22;99
45.29573844375236	S	n17;86;n21;100;n22;101
45.29573844375236	S	n17;88;n21;102;n22;103
45.29573844375236	S	n17;90;n21;104;n22;105
46.94169267629535	D	n16;81;n16;106;n16;107
47.218428785078885	S	n20;93;n23;108;n24;109
47.218428785078885	S	n20;95;n23;110;n24;111
47.39009584644335	S	n23;108;n25;112;n26;113
47.39009584644335	S	n23;110;n25;114;n26;115
47.76110115257127	D	n22;105;n22;116;n22;117
47.86507693263344	S	n25;112;n27;118;n28;119
47.86507693263344	S	n25;114;n27;120;n28;121
48.215809234087786	S	n24;109;n29;122;n30;123
48.215809234087786	S	n24;111;n29;124;n30;125
48.23105563304068	S	n22;97;n31;126;n32;127
48.23105563304068	S	n22;99;n31;128;n32;129
48.23105563304068	S	n22;101;n31;130;n32;131
48.23105563304068	S	n22;103;n31;132;n32;133
48.23105563304068	S	n22;116;n31;134;n32;135
48.23105563304068	S	n22;117;n31;136;n32;137
48.40456320249759	D	n21;102;n21;138;n21;139
48.98195628849717	S	n30;123;n33;140;n34;141
48.98195628849717	S	n30;125;n33;142;n34;143
49.57512413856676	S	n16;80;n35;144;n36;145
49.57512413856676	S	n16;106;n35;146;n36;147
49.57512413856676	S	n16;107;n35;148;n36;149
49.57512413856676	S	n16;71;n35;150;n36;151
49.57512413856676	S	n16;73;n35;152;n36;153
49.57512413856676	S	n16;75;n35;154;n36;155
49.57512413856676	S	n16;77;n35;156;n36;157
49.57712777017039	D	n7;67;n7;158;n7;159
49.77851864598951	F	n32;127
49.77851864598951	F	n32;129
49.77851864598951	F	n32;131
49.77851864598951	F	n32;133
49.77851864598951	F	n32;135
49.77851864598951	F	n32;137
49.77851864598951	F	n21;96
49.77851864598951	F	n21;98
49.77851864598951	F	n21;100
49.77851864598951	F	n21;138
49.77851864598951	F	n21;139
49.77851864598951	F	n21;104
49.77851864598951	F	n15;68
49.77851864598951	F	n15;70
49.77851864598951	F	n15;72
49.77851864598951	F	n15;74
49.77851864598951	F	n15;76
49.77851864598951	F	n29;122
49.77851864598951	F	n29;124
49.77851864598951	F	n36;145
49.77851864598951	F	n36;147
49.77851864598951	F	n36;149
49.77851864598951	F	n36;151
49.77851864598951	F	n36;153
49.77851864598951	F	n36;155
49.77851864598951	F	n36;157
49.77851864598951	F	n34;141
49.77851864598951	F	n34;143
49.77851864598951	F	n26;113
49.77851864598951	F	n26;115
49.77851864598951	F	n18;83
49.77851864598951	F	n18;85
49.77851864598951	F	n18;87
49.77851864598951	F	n18;89
49.77851864598951	F	n18;91
49.77851864598951	F	n28;119
49.77851864598951	F	n28;121
49.77851864598951	F	n7;32
49.77851864598951	F	n7;78
49.77851864598951	F	n7;79
49.77851864598951	F	n7;66
49.77851864598951	F	n7;158
49.77851864598951	F	n7;159
49.77851864598951	F	n27;118
49.77851864598951	F	n27;120
49.77851864598951	F	n19;92
49.77851864598951	F	n19;94
49.77851864598951	F	n33;140
49.77851864598951	F	n33;142
49.77851864598951	F	n35;144
49.77851864598951	F	n35;146
49.77851864598951	F	n35;148
49.77851864598951	F	n35;150
49.77851864598951	F	n35;152
49.77851864598951	F	n35;154
49.77851864598951	F	n35;156
49.77851864598951	F	n31;126
49.77851864598951	F	n31;128
49.77851864598951	F	n31;130
49.77851864598951	F	n31;132
49.77851864598951	F	n31;134
49.77851864598951	F	n31;136
