TIME	EVENT	NODES
0	O	Root
17.48041262550099	S	Root;1;n1;2;n2;3
20.0712906575407	S	n2;3;n3;4;n4;5
20.212551135815552	D	n1;2;n1;6;n1;7
20.49669289157356	D	n3;4;n3;8;n3;9
23.623252967945383	S	n1;6;n5;10;n6;11
23.623252967945383	S	n1;7;n5;12;n6;13
25.475141208254588	L	n6;13
27.487822499537366	E	n3;8
27.487822499537366	E	n3;9
28.25208337168313	S	n5;10;n7;14;n8;15
28.25208337168313	S	n5;12;n7;16;n8;17
30.134346933936786	D	n8;17;n8;18;n8;19
31.539863128050797	E	n6;11
33.85041944564136	S	n8;15;n9;20;n10;21
33.85041944564136	S	n8;18;n9;22;n10;23
33.85041944564136	S	n8;19;n9;24;n10;25
34.59532567237837	L	n10;25
35.1949851020112	L	n9;20
35.69449990392345	S	n9;22;n11;26;n12;27
35.69449990392345	S	n9;24;n11;28;n12;29
35.80958368897179	S	n11;26;n13;30;n14;31
35.80958368897179	S	n11;28;n13;32;n14;33
35.84003308740881	E	n14;31
35.84003308740881	E	n14;33
38.113780259903294	D	n13;30;n13;34;n13;35
40.10474280327965	L	n4;5
41.20061611946893	E	n12;27
41.20061611946893	E	n12;29
43.49186916900761	S	n10;21;n15;36;n16;37
43.49186916900761	S	n10;23;n15;38;n16;39
44.592337476338976	S	n13;34;n17;40;n18;41
44.592337476338976	S	n13;35;n17;42;n18;43
44.592337476338976	S	n13;32;n17;44;n18;45
44.96241852838316	D	n16;37;n16;46;n16;47
45.02232099161935	D	n17;44;n17;48;n17;49
45.29573844375236	S	n17;40;n21;50;n22;51
45.29573844375236	S	n17;42;n21;52;n22;53
45.29573844375236	S	n17;48;n21;54;n22;55
45.29573844375236	S	n17;49;n21;56;n22;57
45.42286004512932	D	n22;55;n22;58;n22;59
48.23105563304068	S	n22;51;n31;60;n32;61
48.23105563304068	S	n22;53;n31;62;n32;63
48.23105563304068	S	n22;58;n31;64;n32;65
48.23105563304068	S	n22;59;n31;66;n32;67
48.23105563304068	S	n22;57;n31;68;n32;69
48.27320988615736	D	n15;36;n15;70;n15;71
49.57512413856676	S	n16;46;n35;72;n36;73
49.57512413856676	S	n16;47;n35;74;n36;75
49.57512413856676	S	n16;39;n35;76;n36;77
49.77851864598951	F	n32;61
49.77851864598951	F	n32;63
49.77851864598951	F	n32;65
49.77851864598951	F	n32;67
49.77851864598951	F	n32;69
49.77851864598951	F	n21;50
49.77851864598951	F	n21;52
49.77851864598951	F	n21;54
49.77851864598951	F	n21;56
49.77851864598951	F	n15;70
49.77851864598951	F	n15;71
49.77851864598951	F	n15;38
49.77851864598951	F	n36;73
49.77851864598951	F	n36;75
49.77851864598951	F	n36;77
49.77851864598951	F	n18;41
49.77851864598951	F	n18;43
49.77851864598951	F	n18;45
49.77851864598951	F	n7;14
49.77851864598951	F	n7;16
49.77851864598951	F	n35;72
49.77851864598951	F	n35;74
49.77851864598951	F	n35;76
49.77851864598951	F	n31;60
49.77851864598951	F	n31;62
49.77851864598951	F	n31;64
49.77851864598951	F	n31;66
49.77851864598951	F	n31;68
