TIME	EVENT	NODES
0	O	Root
17.3917391829775	D	Root;1;Root;2;Root;3
17.48041262550099	S	Root;2;n1;4;n2;5
17.48041262550099	S	Root;3;n1;6;n2;7
20.0712906575407	S	n2;5;n3;8;n4;9
20.0712906575407	S	n2;7;n3;10;n4;11
23.623252967945383	S	n1;4;n5;12;n6;13
23.623252967945383	S	n1;6;n5;14;n6;15
24.54922718077603	L	n6;15
27.487822499537366	E	n3;8
27.487822499537366	E	n3;10
28.25208337168313	S	n5;12;n7;16;n8;17
28.25208337168313	S	n5;14;n7;18;n8;19
29.164847962645045	D	n4;9;n4;20;n4;21
31.154190431260858	D	n4;11;n4;22;n4;23
31.539863128050797	E	n6;13
32.40406499035586	L	n4;22
33.85041944564136	S	n8;17;n9;24;n10;25
33.85041944564136	S	n8;19;n9;26;n10;27
35.69449990392345	S	n9;24;n11;28;n12;29
35.69449990392345	S	n9;26;n11;30;n12;31
35.80958368897179	S	n11;28;n13;32;n14;33
35.80958368897179	S	n11;30;n13;34;n14;35
35.84003308740881	E	n14;33
35.84003308740881	E	n14;35
41.20061611946893	E	n12;29
41.20061611946893	E	n12;31
43.330181174754294	D	n13;34;n13;36;n13;37
43.49186916900761	S	n10;25;n15;38;n16;39
43.49186916900761	S	n10;27;n15;40;n16;41
44.36137657829563	D	n16;39;n16;42;n16;43
44.592337476338976	S	n13;32;n17;44;n18;45
44.592337476338976	S	n13;36;n17;46;n18;47
44.592337476338976	S	n13;37;n17;48;n18;49
45.06322162628801	S	n4;20;n19;50;n20;51
45.06322162628801	S	n4;21;n19;52;n20;53
45.06322162628801	S	n4;23;n19;54;n20;55
45.29573844375236	S	n17;44;n21;56;n22;57
45.29573844375236	S	n17;46;n21;58;n22;59
45.29573844375236	S	n17;48;n21;60;n22;61
45.602192174184076	L	n21;60
45.822430997974	D	n18;45;n18;62;n18;63
46.56546869124849	D	n16;42;n16;64;n16;65
46.666425218351144	D	n20;51;n20;66;n20;67
47.218428785078885	S	n20;66;n23;68;n24;69
47.218428785078885	S	n20;67;n23;70;n24;71
47.218428785078885	S	n20;53;n23;72;n24;73
47.218428785078885	S	n20;55;n23;74;n24;75
47.39009584644335	S	n23;68;n25;76;n26;77
47.39009584644335	S	n23;70;n25;78;n26;79
47.39009584644335	S	n23;72;n25;80;n26;81
47.39009584644335	S	n23;74;n25;82;n26;83
47.82577134706981	D	n24;69;n24;84;n24;85
47.86507693263344	S	n25;76;n27;86;n28;87
47.86507693263344	S	n25;78;n27;88;n28;89
47.86507693263344	S	n25;80;n27;90;n28;91
47.86507693263344	S	n25;82;n27;92;n28;93
48.215809234087786	S	n24;84;n29;94;n30;95
48.215809234087786	S	n24;85;n29;96;n30;97
48.215809234087786	S	n24;71;n29;98;n30;99
48.215809234087786	S	n24;73;n29;100;n30;101
48.215809234087786	S	n24;75;n29;102;n30;103
48.23105563304068	S	n22;57;n31;104;n32;105
48.23105563304068	S	n22;59;n31;106;n32;107
48.23105563304068	S	n22;61;n31;108;n32;109
48.98195628849717	S	n30;95;n33;110;n34;111
48.98195628849717	S	n30;97;n33;112;n34;113
48.98195628849717	S	n30;99;n33;114;n34;115
48.98195628849717	S	n30;101;n33;116;n34;117
48.98195628849717	S	n30;103;n33;118;n34;119
49.26418601056315	D	n21;58;n21;120;n21;121
49.368893221276295	L	n31;108
49.57512413856676	S	n16;64;n35;122;n36;123
49.57512413856676	S	n16;65;n35;124;n36;125
49.57512413856676	S	n16;43;n35;126;n36;127
49.57512413856676	S	n16;41;n35;128;n36;129
49.77851864598951	F	n32;105
49.77851864598951	F	n32;107
49.77851864598951	F	n32;109
49.77851864598951	F	n21;56
49.77851864598951	F	n21;120
49.77851864598951	F	n21;121
49.77851864598951	F	n15;38
49.77851864598951	F	n15;40
49.77851864598951	F	n29;94
49.77851864598951	F	n29;96
49.77851864598951	F	n29;98
49.77851864598951	F	n29;100
49.77851864598951	F	n29;102
49.77851864598951	F	n36;123
49.77851864598951	F	n36;125
49.77851864598951	F	n36;127
49.77851864598951	F	n36;129
49.77851864598951	F	n34;111
49.77851864598951	F	n34;113
49.77851864598951	F	n34;115
49.77851864598951	F	n34;117
49.77851864598951	F	n34;119
49.77851864598951	F	n26;77
49.77851864598951	F	n26;79
49.77851864598951	F	n26;81
49.77851864598951	F	n26;83
49.77851864598951	F	n18;62
49.77851864598951	F	n18;63
49.77851864598951	F	n18;47
49.77851864598951	F	n18;49
49.77851864598951	F	n28;87
49.77851864598951	F	n28;89
49.77851864598951	F	n28;91
49.77851864598951	F	n28;93
49.77851864598951	F	n7;16
49.77851864598951	F	n7;18
49.77851864598951	F	n27;86
49.77851864598951	F	n27;88
49.77851864598951	F	n27;90
49.77851864598951	F	n27;92
49.77851864598951	F	n19;50
49.77851864598951	F	n19;52
49.77851864598951	F	n19;54
49.77851864598951	F	n33;110
49.77851864598951	F	n33;112
49.77851864598951	F	n33;114
49.77851864598951	F	n33;116
49.77851864598951	F	n33;118
49.77851864598951	F	n35;122
49.77851864598951	F	n35;124
49.77851864598951	F	n35;126
49.77851864598951	F	n35;128
49.77851864598951	F	n31;104
49.77851864598951	F	n31;106
