TIME	EVENT	NODES
0	O	Root
17.48041262550099	S	Root;1;n1;2;n2;3
20.0712906575407	S	n2;3;n3;4;n4;5
23.623252967945383	S	n1;2;n5;6;n6;7
27.487822499537366	E	n3;4
28.25208337168313	S	n5;6;n7;8;n8;9
31.539863128050797	E	n6;7
33.85041944564136	S	n8;9;n9;10;n10;11
34.671944403063165	L	n10;11
35.69449990392345	S	n9;10;n11;12;n12;13
35.80958368897179	S	n11;12;n13;14;n14;15
35.84003308740881	E	n14;15
41.20061611946893	E	n12;13
44.592337476338976	S	n13;14;n17;16;n18;17
44.80224296177432	D	n4;5;n4;18;n4;19
45.06322162628801	S	n4;18;n19;20;n20;21
45.06322162628801	S	n4;19;n19;22;n20;23
45.29573844375236	S	n17;16;n21;24;n22;25
46.73525483064067	D	n19;20;n19;26;n19;27
47.218428785078885	S	n20;21;n23;28;n24;29
47.218428785078885	S	n20;23;n23;30;n24;31
47.39009584644335	S	n23;28;n25;32;n26;33
47.39009584644335	S	n23;30;n25;34;n26;35
47.86507693263344	S	n25;32;n27;36;n28;37
47.86507693263344	S	n25;34;n27;38;n28;39
48.215809234087786	S	n24;29;n29;40;n30;41
48.215809234087786	S	n24;31;n29;42;n30;43
48.23105563304068	S	n22;25;n31;44;n32;45
48.98195628849717	S	n30;41;n33;46;n34;47
48.98195628849717	S	n30;43;n33;48;n34;49
49.77851864598951	F	n32;45
49.77851864598951	F	n21;24
49.77851864598951	F	n29;40
49.77851864598951	F	n29;42
49.77851864598951	F	n34;47
49.77851864598951	F	n34;49
49.77851864598951	F	n26;33
49.77851864598951	F	n26;35
49.77851864598951	F	n18;17
49.77851864598951	F	n28;37
49.77851864598951	F	n28;39
49.77851864598951	F	n7;8
49.77851864598951	F	n27;36
49.77851864598951	F	n27;38
49.77851864598951	F	n19;26
49.77851864598951	F	n19;27
49.77851864598951	F	n19;22
49.77851864598951	F	n33;46
49.77851864598951	F	n33;48
49.77851864598951	F	n31;44
