TIME	EVENT	NODES
0	O	Root
6.839053964055205	D	Root;1;Root;2;Root;3
14.968511274680889	D	Root;2;Root;4;Root;5
17.48041262550099	S	Root;4;n1;6;n2;7
17.48041262550099	S	Root;5;n1;8;n2;9
17.48041262550099	S	Root;3;n1;10;n2;11
18.211770127818784	L	n2;7
20.0712906575407	S	n2;9;n3;12;n4;13
20.0712906575407	S	n2;11;n3;14;n4;15
22.295698957168298	D	n4;13;n4;16;n4;17
23.623252967945383	S	n1;6;n5;18;n6;19
23.623252967945383	S	n1;8;n5;20;n6;21
23.623252967945383	S	n1;10;n5;22;n6;23
24.05557482688448	L	n5;20
27.487822499537366	E	n3;12
27.487822499537366	E	n3;14
28.25208337168313	S	n5;18;n7;24;n8;25
28.25208337168313	S	n5;22;n7;26;n8;27
28.901711413838946	D	n4;16;n4;28;n4;29
30.93941819895863	L	n4;28
31.539863128050797	E	n6;19
31.539863128050797	E	n6;21
31.539863128050797	E	n6;23
33.85041944564136	S	n8;25;n9;30;n10;31
33.85041944564136	S	n8;27;n9;32;n10;33
35.69449990392345	S	n9;30;n11;34;n12;35
35.69449990392345	S	n9;32;n11;36;n12;37
35.80958368897179	S	n11;34;n13;38;n14;39
35.80958368897179	S	n11;36;n13;40;n14;41
35.84003308740881	E	n14;39
35.84003308740881	E	n14;41
36.03569582629323	L	n4;17
39.67310077371612	L	n7;24
41.20061611946893	E	n12;35
41.20061611946893	E	n12;37
42.46504307695969	L	n4;15
42.60038029429276	D	n10;33;n10;42;n10;43
43.49186916900761	S	n10;31;n15;44;n16;45
43.49186916900761	S	n10;42;n15;46;n16;47
43.49186916900761	S	n10;43;n15;48;n16;49
44.592337476338976	S	n13;38;n17;50;n18;51
44.592337476338976	S	n13;40;n17;52;n18;53
45.06322162628801	S	n4;29;n19;54;n20;55
45.29573844375236	S	n17;50;n21;56;n22;57
45.29573844375236	S	n17;52;n21;58;n22;59
46.809952056751094	D	n22;59;n22;60;n22;61
47.218428785078885	S	n20;55;n23;62;n24;63
47.39009584644335	S	n23;62;n25;64;n26;65
47.86507693263344	S	n25;64;n27;66;n28;67
48.215809234087786	S	n24;63;n29;68;n30;69
48.23105563304068	S	n22;57;n31;70;n32;71
48.23105563304068	S	n22;60;n31;72;n32;73
48.23105563304068	S	n22;61;n31;74;n32;75
48.40956311850885	L	n27;66
48.98195628849717	S	n30;69;n33;76;n34;77
49.57512413856676	S	n16;45;n35;78;n36;79
49.57512413856676	S	n16;47;n35;80;n36;81
49.57512413856676	S	n16;49;n35;82;n36;83
49.77851864598951	F	n32;71
49.77851864598951	F	n32;73
49.77851864598951	F	n32;75
49.77851864598951	F	n21;56
49.77851864598951	F	n21;58
49.77851864598951	F	n15;44
49.77851864598951	F	n15;46
49.77851864598951	F	n15;48
49.77851864598951	F	n29;68
49.77851864598951	F	n36;79
49.77851864598951	F	n36;81
49.77851864598951	F	n36;83
49.77851864598951	F	n34;77
49.77851864598951	F	n26;65
49.77851864598951	F	n18;51
49.77851864598951	F	n18;53
49.77851864598951	F	n28;67
49.77851864598951	F	n7;26
49.77851864598951	F	n19;54
49.77851864598951	F	n33;76
49.77851864598951	F	n35;78
49.77851864598951	F	n35;80
49.77851864598951	F	n35;82
49.77851864598951	F	n31;70
49.77851864598951	F	n31;72
49.77851864598951	F	n31;74
