TIME	EVENT	NODES
0	O	Root
16.34733369321462	D	Root;1;Root;2;Root;3
17.48041262550099	S	Root;2;n1;4;n2;5
17.48041262550099	S	Root;3;n1;6;n2;7
20.0712906575407	S	n2;5;n3;8;n4;9
20.0712906575407	S	n2;7;n3;10;n4;11
21.208393729571448	L	n3;10
21.57558200055422	L	n4;11
23.623252967945383	S	n1;4;n5;12;n6;13
23.623252967945383	S	n1;6;n5;14;n6;15
25.684805526689964	D	n6;13;n6;16;n6;17
26.38777280854878	D	n6;16;n6;18;n6;19
27.487822499537366	E	n3;8
28.25208337168313	S	n5;12;n7;20;n8;21
28.25208337168313	S	n5;14;n7;22;n8;23
29.796894815515575	D	n6;19;n6;24;n6;25
30.881294942884015	D	n8;23;n8;26;n8;27
31.539863128050797	E	n6;18
31.539863128050797	E	n6;24
31.539863128050797	E	n6;25
31.539863128050797	E	n6;17
31.539863128050797	E	n6;15
33.13855492587969	L	n8;26
33.85041944564136	S	n8;21;n9;28;n10;29
33.85041944564136	S	n8;27;n9;30;n10;31
34.87593646761674	D	n10;29;n10;32;n10;33
35.69449990392345	S	n9;28;n11;34;n12;35
35.69449990392345	S	n9;30;n11;36;n12;37
35.80958368897179	S	n11;34;n13;38;n14;39
35.80958368897179	S	n11;36;n13;40;n14;41
35.84003308740881	E	n14;39
35.84003308740881	E	n14;41
38.58821982760956	D	n4;9;n4;42;n4;43
41.20061611946893	E	n12;35
41.20061611946893	E	n12;37
43.49186916900761	S	n10;32;n15;44;n16;45
43.49186916900761	S	n10;33;n15;46;n16;47
43.49186916900761	S	n10;31;n15;48;n16;49
44.592337476338976	S	n13;38;n17;50;n18;51
44.592337476338976	S	n13;40;n17;52;n18;53
45.06322162628801	S	n4;42;n19;54;n20;55
45.06322162628801	S	n4;43;n19;56;n20;57
45.29573844375236	S	n17;50;n21;58;n22;59
45.29573844375236	S	n17;52;n21;60;n22;61
47.218428785078885	S	n20;55;n23;62;n24;63
47.218428785078885	S	n20;57;n23;64;n24;65
47.39009584644335	S	n23;62;n25;66;n26;67
47.39009584644335	S	n23;64;n25;68;n26;69
47.78957283420625	D	n24;65;n24;70;n24;71
47.86507693263344	S	n25;66;n27;72;n28;73
47.86507693263344	S	n25;68;n27;74;n28;75
48.215809234087786	S	n24;63;n29;76;n30;77
48.215809234087786	S	n24;70;n29;78;n30;79
48.215809234087786	S	n24;71;n29;80;n30;81
48.23105563304068	S	n22;59;n31;82;n32;83
48.23105563304068	S	n22;61;n31;84;n32;85
48.684035727980614	D	n18;53;n18;86;n18;87
48.98195628849717	S	n30;77;n33;88;n34;89
48.98195628849717	S	n30;79;n33;90;n34;91
48.98195628849717	S	n30;81;n33;92;n34;93
49.406036112391746	D	n33;90;n33;94;n33;95
49.46065160843187	D	n19;54;n19;96;n19;97
49.57512413856676	S	n16;45;n35;98;n36;99
49.57512413856676	S	n16;47;n35;100;n36;101
49.57512413856676	S	n16;49;n35;102;n36;103
49.77851864598951	F	n32;83
49.77851864598951	F	n32;85
49.77851864598951	F	n21;58
49.77851864598951	F	n21;60
49.77851864598951	F	n15;44
49.77851864598951	F	n15;46
49.77851864598951	F	n15;48
49.77851864598951	F	n29;76
49.77851864598951	F	n29;78
49.77851864598951	F	n29;80
49.77851864598951	F	n36;99
49.77851864598951	F	n36;101
49.77851864598951	F	n36;103
49.77851864598951	F	n34;89
49.77851864598951	F	n34;91
49.77851864598951	F	n34;93
49.77851864598951	F	n26;67
49.77851864598951	F	n26;69
49.77851864598951	F	n18;51
49.77851864598951	F	n18;86
49.77851864598951	F	n18;87
49.77851864598951	F	n28;73
49.77851864598951	F	n28;75
49.77851864598951	F	n7;20
49.77851864598951	F	n7;22
49.77851864598951	F	n27;72
49.77851864598951	F	n27;74
49.77851864598951	F	n19;96
49.77851864598951	F	n19;97
49.77851864598951	F	n19;56
49.77851864598951	F	n33;88
49.77851864598951	F	n33;94
49.77851864598951	F	n33;95
49.77851864598951	F	n33;92
49.77851864598951	F	n35;98
49.77851864598951	F	n35;100
49.77851864598951	F	n35;102
49.77851864598951	F	n31;82
49.77851864598951	F	n31;84
