TIME	EVENT	NODES
0	O	Root
17.48041262550099	S	Root;1;n1;2;n2;3
18.64508062241792	D	n1;2;n1;4;n1;5
20.0712906575407	S	n2;3;n3;6;n4;7
23.623252967945383	S	n1;4;n5;8;n6;9
23.623252967945383	S	n1;5;n5;10;n6;11
27.487822499537366	E	n3;6
28.25208337168313	S	n5;8;n7;12;n8;13
28.25208337168313	S	n5;10;n7;14;n8;15
31.539863128050797	E	n6;9
31.539863128050797	E	n6;11
31.856578028227556	L	n8;13
33.85041944564136	S	n8;15;n9;16;n10;17
35.69449990392345	S	n9;16;n11;18;n12;19
35.80958368897179	S	n11;18;n13;20;n14;21
35.84003308740881	E	n14;21
37.44869583844095	D	n7;14;n7;22;n7;23
41.20061611946893	E	n12;19
43.33194825785116	D	n10;17;n10;24;n10;25
43.49186916900761	S	n10;24;n15;26;n16;27
43.49186916900761	S	n10;25;n15;28;n16;29
44.592337476338976	S	n13;20;n17;30;n18;31
45.05545648773505	D	n15;26;n15;32;n15;33
45.06322162628801	S	n4;7;n19;34;n20;35
45.29573844375236	S	n17;30;n21;36;n22;37
47.218428785078885	S	n20;35;n23;38;n24;39
47.39009584644335	S	n23;38;n25;40;n26;41
47.86507693263344	S	n25;40;n27;42;n28;43
48.215809234087786	S	n24;39;n29;44;n30;45
48.23105563304068	S	n22;37;n31;46;n32;47
48.842590739671735	L	n21;36
48.98195628849717	S	n30;45;n33;48;n34;49
49.22501814083389	L	n16;29
49.57512413856676	S	n16;27;n35;50;n36;51
49.77851864598951	F	n32;47
49.77851864598951	F	n15;32
49.77851864598951	F	n15;33
49.77851864598951	F	n15;28
49.77851864598951	F	n29;44
49.77851864598951	F	n36;51
49.77851864598951	F	n34;49
49.77851864598951	F	n26;41
49.77851864598951	F	n18;31
49.77851864598951	F	n28;43
49.77851864598951	F	n7;12
49.77851864598951	F	n7;22
49.77851864598951	F	n7;23
49.77851864598951	F	n27;42
49.77851864598951	F	n19;34
49.77851864598951	F	n33;48
49.77851864598951	F	n35;50
49.77851864598951	F	n31;46
