TIME	EVENT	NODES
23.708060355533952	D	45_6;45_8;45_9
24.05557482688448	L	19_20
24.331873767418774	L	42_14
25.117058867588774	D	7_6;7_8;7_9
25.42211569880788	D	40_12;40_16;40_17
25.553025959384204	D	9_34;9_36;9_37
26.05604811200423	D	45_8;45_12;45_13
26.43034905493776	L	28_16
26.43135009170341	D	46_12;46_14;46_15
26.608171752454552	D	20_20;20_26;20_27
26.71885244879582	D	26_18;26_24;26_25
26.755657852421436	L	28_14
27.089031001320226	D	20_24;20_28;20_29
27.17879394908349	L	26_24
27.35793723902599	D	23_16;23_18;23_19
28.177540922207754	D	30_26;30_36;30_37
