TIME	EVENT	NODES
0	O	Root
17.48041262550099	S	Root;1;n1;2;n2;3
20.0712906575407	S	n2;3;n3;4;n4;5
23.623252967945383	S	n1;2;n5;6;n6;7
27.487822499537366	E	n3;4
27.937175753297716	D	n4;5;n4;8;n4;9
28.25208337168313	S	n5;6;n7;10;n8;11
31.539863128050797	E	n6;7
33.85041944564136	S	n8;11;n9;12;n10;13
35.69449990392345	S	n9;12;n11;14;n12;15
35.80958368897179	S	n11;14;n13;16;n14;17
35.84003308740881	E	n14;17
41.20061611946893	E	n12;15
43.08235442680201	D	n10;13;n10;18;n10;19
43.49186916900761	S	n10;18;n15;20;n16;21
43.49186916900761	S	n10;19;n15;22;n16;23
44.50586119432905	D	n7;10;n7;24;n7;25
44.592337476338976	S	n13;16;n17;26;n18;27
45.06322162628801	S	n4;8;n19;28;n20;29
45.06322162628801	S	n4;9;n19;30;n20;31
45.29573844375236	S	n17;26;n21;32;n22;33
46.06325942744566	L	n22;33
46.10958596291027	D	n15;20;n15;34;n15;35
47.218428785078885	S	n20;29;n23;36;n24;37
47.218428785078885	S	n20;31;n23;38;n24;39
47.39009584644335	S	n23;36;n25;40;n26;41
47.39009584644335	S	n23;38;n25;42;n26;43
47.84517164839016	L	n24;37
47.86507693263344	S	n25;40;n27;44;n28;45
47.86507693263344	S	n25;42;n27;46;n28;47
48.215809234087786	S	n24;39;n29;48;n30;49
48.25175610426605	D	n18;27;n18;50;n18;51
48.88534595298838	D	n16;21;n16;52;n16;53
48.98195628849717	S	n30;49;n33;54;n34;55
49.23131242379073	D	n18;51;n18;56;n18;57
49.57512413856676	S	n16;52;n35;58;n36;59
49.57512413856676	S	n16;53;n35;60;n36;61
49.57512413856676	S	n16;23;n35;62;n36;63
49.77851864598951	F	n21;32
49.77851864598951	F	n15;34
49.77851864598951	F	n15;35
49.77851864598951	F	n15;22
49.77851864598951	F	n29;48
49.77851864598951	F	n36;59
49.77851864598951	F	n36;61
49.77851864598951	F	n36;63
49.77851864598951	F	n34;55
49.77851864598951	F	n26;41
49.77851864598951	F	n26;43
49.77851864598951	F	n18;50
49.77851864598951	F	n18;56
49.77851864598951	F	n18;57
49.77851864598951	F	n28;45
49.77851864598951	F	n28;47
49.77851864598951	F	n7;24
49.77851864598951	F	n7;25
49.77851864598951	F	n27;44
49.77851864598951	F	n27;46
49.77851864598951	F	n19;28
49.77851864598951	F	n19;30
49.77851864598951	F	n33;54
49.77851864598951	F	n35;58
49.77851864598951	F	n35;60
49.77851864598951	F	n35;62
