TIME	EVENT	NODES
0	O	Root
17.48041262550099	S	Root;1;n1;2;n2;3
18.856345278598596	D	n2;3;n2;4;n2;5
20.0712906575407	S	n2;4;n3;6;n4;7
20.0712906575407	S	n2;5;n3;8;n4;9
22.12896076417661	D	n3;6;n3;10;n3;11
23.623252967945383	S	n1;2;n5;12;n6;13
27.487822499537366	E	n3;10
27.487822499537366	E	n3;11
27.487822499537366	E	n3;8
28.25208337168313	S	n5;12;n7;14;n8;15
31.539863128050797	E	n6;13
32.65242491382928	L	n4;7
33.85041944564136	S	n8;15;n9;16;n10;17
35.69449990392345	S	n9;16;n11;18;n12;19
35.80958368897179	S	n11;18;n13;20;n14;21
35.84003308740881	E	n14;21
41.20061611946893	E	n12;19
43.49186916900761	S	n10;17;n15;22;n16;23
43.761270998521695	D	n7;14;n7;24;n7;25
44.592337476338976	S	n13;20;n17;26;n18;27
45.06322162628801	S	n4;9;n19;28;n20;29
45.29573844375236	S	n17;26;n21;30;n22;31
47.218428785078885	S	n20;29;n23;32;n24;33
47.39009584644335	S	n23;32;n25;34;n26;35
47.86507693263344	S	n25;34;n27;36;n28;37
48.215809234087786	S	n24;33;n29;38;n30;39
48.23105563304068	S	n22;31;n31;40;n32;41
48.98195628849717	S	n30;39;n33;42;n34;43
49.57512413856676	S	n16;23;n35;44;n36;45
49.77851864598951	F	n32;41
49.77851864598951	F	n21;30
49.77851864598951	F	n15;22
49.77851864598951	F	n29;38
49.77851864598951	F	n36;45
49.77851864598951	F	n34;43
49.77851864598951	F	n26;35
49.77851864598951	F	n18;27
49.77851864598951	F	n28;37
49.77851864598951	F	n7;24
49.77851864598951	F	n7;25
49.77851864598951	F	n27;36
49.77851864598951	F	n19;28
49.77851864598951	F	n33;42
49.77851864598951	F	n35;44
49.77851864598951	F	n31;40
