TIME	EVENT	NODES
0	O	Root
7.053220741186492	D	Root;1;Root;2;Root;3
17.48041262550099	S	Root;2;n1;4;n2;5
17.48041262550099	S	Root;3;n1;6;n2;7
20.0712906575407	S	n2;5;n3;8;n4;9
20.0712906575407	S	n2;7;n3;10;n4;11
23.623252967945383	S	n1;4;n5;12;n6;13
23.623252967945383	S	n1;6;n5;14;n6;15
26.66517939794925	D	n3;8;n3;16;n3;17
26.77435404592977	L	n6;13
27.487822499537366	E	n3;16
27.487822499537366	E	n3;17
27.487822499537366	E	n3;10
28.25208337168313	S	n5;12;n7;18;n8;19
28.25208337168313	S	n5;14;n7;20;n8;21
31.539863128050797	E	n6;15
33.85041944564136	S	n8;19;n9;22;n10;23
33.85041944564136	S	n8;21;n9;24;n10;25
35.69449990392345	S	n9;22;n11;26;n12;27
35.69449990392345	S	n9;24;n11;28;n12;29
35.80958368897179	S	n11;26;n13;30;n14;31
35.80958368897179	S	n11;28;n13;32;n14;33
35.84003308740881	E	n14;31
35.84003308740881	E	n14;33
37.17560173434512	D	n12;27;n12;34;n12;35
41.20061611946893	E	n12;34
41.20061611946893	E	n12;35
41.20061611946893	E	n12;29
42.72967053337538	D	n10;25;n10;36;n10;37
43.1913293384278	D	n10;37;n10;38;n10;39
43.49186916900761	S	n10;23;n15;40;n16;41
43.49186916900761	S	n10;36;n15;42;n16;43
43.49186916900761	S	n10;38;n15;44;n16;45
43.49186916900761	S	n10;39;n15;46;n16;47
44.13018574887416	D	n4;11;n4;48;n4;49
44.592337476338976	S	n13;30;n17;50;n18;51
44.592337476338976	S	n13;32;n17;52;n18;53
44.92648024648298	D	n18;51;n18;54;n18;55
45.06322162628801	S	n4;9;n19;56;n20;57
45.06322162628801	S	n4;48;n19;58;n20;59
45.06322162628801	S	n4;49;n19;60;n20;61
45.29573844375236	S	n17;50;n21;62;n22;63
45.29573844375236	S	n17;52;n21;64;n22;65
45.484995372439286	D	n18;53;n18;66;n18;67
47.218428785078885	S	n20;57;n23;68;n24;69
47.218428785078885	S	n20;59;n23;70;n24;71
47.218428785078885	S	n20;61;n23;72;n24;73
47.39009584644335	S	n23;68;n25;74;n26;75
47.39009584644335	S	n23;70;n25;76;n26;77
47.39009584644335	S	n23;72;n25;78;n26;79
47.7289685023393	D	n24;69;n24;80;n24;81
47.86507693263344	S	n25;74;n27;82;n28;83
47.86507693263344	S	n25;76;n27;84;n28;85
47.86507693263344	S	n25;78;n27;86;n28;87
48.215809234087786	S	n24;80;n29;88;n30;89
48.215809234087786	S	n24;81;n29;90;n30;91
48.215809234087786	S	n24;71;n29;92;n30;93
48.215809234087786	S	n24;73;n29;94;n30;95
48.23105563304068	S	n22;63;n31;96;n32;97
48.23105563304068	S	n22;65;n31;98;n32;99
48.98195628849717	S	n30;89;n33;100;n34;101
48.98195628849717	S	n30;91;n33;102;n34;103
48.98195628849717	S	n30;93;n33;104;n34;105
48.98195628849717	S	n30;95;n33;106;n34;107
49.57512413856676	S	n16;41;n35;108;n36;109
49.57512413856676	S	n16;43;n35;110;n36;111
49.57512413856676	S	n16;45;n35;112;n36;113
49.57512413856676	S	n16;47;n35;114;n36;115
49.641135939180224	D	n34;105;n34;116;n34;117
49.77851864598951	F	n32;97
49.77851864598951	F	n32;99
49.77851864598951	F	n21;62
49.77851864598951	F	n21;64
49.77851864598951	F	n15;40
49.77851864598951	F	n15;42
49.77851864598951	F	n15;44
49.77851864598951	F	n15;46
49.77851864598951	F	n29;88
49.77851864598951	F	n29;90
49.77851864598951	F	n29;92
49.77851864598951	F	n29;94
49.77851864598951	F	n36;109
49.77851864598951	F	n36;111
49.77851864598951	F	n36;113
49.77851864598951	F	n36;115
49.77851864598951	F	n34;101
49.77851864598951	F	n34;103
49.77851864598951	F	n34;116
49.77851864598951	F	n34;117
49.77851864598951	F	n34;107
49.77851864598951	F	n26;75
49.77851864598951	F	n26;77
49.77851864598951	F	n26;79
49.77851864598951	F	n18;54
49.77851864598951	F	n18;55
49.77851864598951	F	n18;66
49.77851864598951	F	n18;67
49.77851864598951	F	n28;83
49.77851864598951	F	n28;85
49.77851864598951	F	n28;87
49.77851864598951	F	n7;18
49.77851864598951	F	n7;20
49.77851864598951	F	n27;82
49.77851864598951	F	n27;84
49.77851864598951	F	n27;86
49.77851864598951	F	n19;56
49.77851864598951	F	n19;58
49.77851864598951	F	n19;60
49.77851864598951	F	n33;100
49.77851864598951	F	n33;102
49.77851864598951	F	n33;104
49.77851864598951	F	n33;106
49.77851864598951	F	n35;108
49.77851864598951	F	n35;110
49.77851864598951	F	n35;112
49.77851864598951	F	n35;114
49.77851864598951	F	n31;96
49.77851864598951	F	n31;98
