TIME	EVENT	NODES
0	O	Root
17.48041262550099	S	Root;1;n1;2;n2;3
20.0712906575407	S	n2;3;n3;4;n4;5
20.603637856148282	D	n1;2;n1;6;n1;7
21.618836998755032	L	n3;4
23.623252967945383	S	n1;6;n5;8;n6;9
23.623252967945383	S	n1;7;n5;10;n6;11
28.25208337168313	S	n5;8;n7;12;n8;13
28.25208337168313	S	n5;10;n7;14;n8;15
31.539863128050797	E	n6;9
31.539863128050797	E	n6;11
33.85041944564136	S	n8;13;n9;16;n10;17
33.85041944564136	S	n8;15;n9;18;n10;19
35.69449990392345	S	n9;16;n11;20;n12;21
35.69449990392345	S	n9;18;n11;22;n12;23
35.80958368897179	S	n11;20;n13;24;n14;25
35.80958368897179	S	n11;22;n13;26;n14;27
35.84003308740881	E	n14;25
35.84003308740881	E	n14;27
39.74706081484815	L	n12;23
41.20061611946893	E	n12;21
43.49186916900761	S	n10;17;n15;28;n16;29
43.49186916900761	S	n10;19;n15;30;n16;31
44.592337476338976	S	n13;24;n17;32;n18;33
44.592337476338976	S	n13;26;n17;34;n18;35
45.06322162628801	S	n4;5;n19;36;n20;37
45.29573844375236	S	n17;32;n21;38;n22;39
45.29573844375236	S	n17;34;n21;40;n22;41
47.218428785078885	S	n20;37;n23;42;n24;43
47.39009584644335	S	n23;42;n25;44;n26;45
47.48503715189714	D	n15;30;n15;46;n15;47
47.86507693263344	S	n25;44;n27;48;n28;49
48.215809234087786	S	n24;43;n29;50;n30;51
48.23105563304068	S	n22;39;n31;52;n32;53
48.23105563304068	S	n22;41;n31;54;n32;55
48.93135393969732	D	n15;28;n15;56;n15;57
48.98195628849717	S	n30;51;n33;58;n34;59
49.53435015319564	D	n31;54;n31;60;n31;61
49.57512413856676	S	n16;29;n35;62;n36;63
49.57512413856676	S	n16;31;n35;64;n36;65
49.77851864598951	F	n32;53
49.77851864598951	F	n32;55
49.77851864598951	F	n21;38
49.77851864598951	F	n21;40
49.77851864598951	F	n15;56
49.77851864598951	F	n15;57
49.77851864598951	F	n15;46
49.77851864598951	F	n15;47
49.77851864598951	F	n29;50
49.77851864598951	F	n36;63
49.77851864598951	F	n36;65
49.77851864598951	F	n34;59
49.77851864598951	F	n26;45
49.77851864598951	F	n18;33
49.77851864598951	F	n18;35
49.77851864598951	F	n28;49
49.77851864598951	F	n7;12
49.77851864598951	F	n7;14
49.77851864598951	F	n27;48
49.77851864598951	F	n19;36
49.77851864598951	F	n33;58
49.77851864598951	F	n35;62
49.77851864598951	F	n35;64
49.77851864598951	F	n31;52
49.77851864598951	F	n31;60
49.77851864598951	F	n31;61
