TIME	EVENT	NODES
43.74911027176467	D	23_69;23_80;23_81
44.01538440193309	D	27_55;27_56;27_57
44.24957801185289	D	34_51;34_54;34_55
44.36137657829563	D	36_39;36_42;36_43
44.78251263486199	D	50_21;50_24;50_25
44.96241852838316	D	24_37;24_46;24_47
45.53661529978451	D	10_41;10_56;10_57
45.70330754562882	L	30_93
45.97745027893866	D	27_51;27_80;27_81
46.44011300147443	D	39_81;39_114;39_115
46.44969141534668	L	2_29
46.56546869124849	D	36_42;36_64;36_65
46.94169267629535	D	23_81;23_106;23_107
47.419972768777484	D	34_47;34_74;34_75
47.46451755638133	D	39_114;39_148;39_149
48.57642257141813	D	26_73;26_140;26_141
48.88534595298838	D	41_21;41_52;41_53
48.88656973700179	L	34_49
49.22501814083389	L	6_29
49.56447213472156	D	9_119;9_268;9_269
