TIME	EVENT	NODES
34.08617904358729	D	38_21;38_24;38_25
34.15381655344965	D	49_19;49_20;49_21
34.409630339352056	L	4_11
34.59532567237837	L	24_25
34.61682274753079	L	31_35
34.671944403063165	L	13_11
34.87593646761674	D	35_29;35_32;35_33
34.892019240359836	D	26_41;26_42;26_43
35.600481130118304	L	26_43
35.68471587212456	L	39_59
36.31491069769346	D	38_25;38_34;38_35
36.45183388061298	D	9_61;9_96;9_97
36.48714518650075	D	49_20;49_36;49_37
38.21710461878139	D	9_59;9_100;9_101
38.27051257975816	D	27_33;27_44;27_45
38.351998205099186	L	31_33
38.51109255228567	L	38_24
38.981811705572476	D	14_13;14_28;14_29
39.41260534309356	L	9_69
39.706237959972015	D	9_97;9_106;9_107
39.725883017636654	D	26_39;26_56;26_57
39.95438048400068	D	49_36;49_38;49_39
41.40437522873365	D	30_59;30_86;30_87
41.463794264216425	L	23_39
41.572234585962626	D	49_21;49_40;49_41
41.58708500996304	L	31_39
42.35702080299925	D	26_37;26_62;26_63
42.60038029429276	D	19_33;19_42;19_43
42.72967053337538	D	33_25;33_36;33_37
43.08235442680201	D	41_13;41_18;41_19
43.1913293384278	D	33_37;33_38;33_39
43.33194825785116	D	6_17;6_24;6_25
43.343233197794675	D	23_37;23_64;23_65
