TIME	EVENT	NODES
22.623429910423184	D	7_78;7_88;7_89
22.859354560638703	L	7_84
22.86948835057005	D	33_94;33_100;33_101
22.907564492413485	L	10_32
23.24613607458474	L	36_100
23.24613607458474	AT	n22;36_89;n22;36_110;n23;36_111
23.540991220583475	D	40_52;40_58;40_59
23.57425870687957	L	28_48
24.089048937504764	LT	n23;21_26;n23;21_32;n15;21_33
24.486280413751857	L	7_86
24.86962736143227	D	36_111;36_126;36_127
25.281467533545054	D	30_44;30_52;30_53
25.385322001562102	L	25_76
25.580505538914082	L	18_94
25.580505538914082	AT	n21;18_80;n21;18_126;n23;18_127
25.81249909121966	LT	n23;40_50;n23;40_74;n2;40_75
25.896052420612158	L	7_88
26.199077064179736	LT	n23;30_53;n23;30_58;n24;30_59
26.41297429459842	LT	n23;36_106;n23;36_132;n20;36_133
26.461055754772957	L	16_58
26.662082043603682	LT	n23;40_59;n23;40_76;n21;40_77
26.904420961012615	L	36_98
26.904420961012615	AT	n24;36_107;n24;36_136;n23;36_137
27.540940912196557	LT	n23;36_126;n23;36_138;n20;36_139
