TIME	EVENT	NODES
13.259687818464874	D	36_38;36_40;36_41
13.979697362269917	L	24_30
13.979697362269917	AT	n10;24_23;n10;24_32;n11;24_33
14.059815221659717	L	28_20
14.059815221659717	AT	n9;28_10;n9;28_22;n11;28_23
14.201153313762038	D	17_18;17_20;17_21
14.310813622082122	D	23_24;23_28;23_29
14.334232272238722	D	16_14;16_18;16_19
14.413654128332928	LT	n11;25_22;n11;25_26;n2;25_27
14.544656969999389	AT	n2;6_14;n2;6_16;n11;6_17
14.592057290910361	D	42_60;42_64;42_65
14.71659116728343	D	7_26;7_36;7_37
14.753758601752878	D	42_58;42_66;42_67
15.151486849426348	L	42_67
15.229857924339004	LT	n11;43_14;n11;43_18;n2;43_19
15.326794666606093	LT	n11;18_20;n11;18_34;n3;18_35
15.56426299780261	D	16_18;16_22;16_23
15.689268198840988	D	40_16;40_18;40_19
15.72211906532297	D	43_18;43_20;43_21
15.765550676471198	L	2_30
15.765550676471198	AT	n12;2_33;n12;2_34;n11;2_35
16.035902669895528	D	42_64;42_74;42_75
16.05089634541287	L	42_75
16.05089634541287	AT	n9;42_57;n9;42_76;n11;42_77
16.10659158934141	D	16_22;16_24;16_25
16.304859386901963	D	23_20;23_30;23_31
16.37530977236071	AT	n10;41_14;n10;41_20;n11;41_21
16.412780995240176	L	7_36
16.412780995240176	AT	n10;7_19;n10;7_38;n11;7_39
16.496273066858045	L	5_18
16.496273066858045	AT	n2;5_16;n2;5_20;n11;5_21
16.548492508480003	LT	n11;35_22;n11;35_26;n10;35_27
16.592258173000932	D	23_22;23_34;23_35
16.59855110483679	L	33_54
16.59855110483679	AT	n2;33_66;n2;33_68;n11;33_69
16.70137287933286	L	10_14
16.70137287933286	AT	n9;10_10;n9;10_18;n11;10_19
17.12537907424578	D	36_41;36_60;36_61
17.37848873819076	D	36_60;36_62;36_63
17.52444873363778	D	23_28;23_36;23_37
17.674047106983082	LT	n11;16_25;n11;16_28;n2;16_29
17.82230020558341	D	23_36;23_38;23_39
17.824325829090217	LT	n11;43_16;n11;43_24;n12;43_25
17.964088795220498	D	30_20;30_26;30_27
18.383067743663087	LT	n11;25_26;n11;25_42;n2;25_43
18.47397322885493	D	7_37;7_50;7_51
19.133523026994457	L	9_14
19.34381700775766	L	18_34
19.34381700775766	AT	n16;18_51;n16;18_58;n11;18_59
19.747297281115237	LT	n11;26_12;n11;26_30;n16;26_31
19.770507978823375	L	6_17
20.08385281817669	L	13_28
20.32091472473011	L	19_16
20.32091472473011	AT	n12;19_25;n12;19_26;n11;19_27
20.351215320520367	D	12_16;12_24;12_25
20.763828666758915	L	30_27
20.82745283406993	D	28_23;28_30;28_31
20.90218399318113	L	50_12
20.98114487501128	LT	n11;45_14;n11;45_30;n15;45_31
21.498156638249203	D	48_26;48_52;48_53
21.662395636022755	D	40_19;40_42;40_43
21.704642229020152	D	23_31;23_52;23_53
21.751782505712153	D	16_19;16_50;16_51
21.79608872703831	L	16_51
21.89704754940311	D	36_61;36_86;36_87
21.99427710098445	D	7_39;7_72;7_73
22.03250346882179	D	28_31;28_38;28_39
22.070942982723487	D	7_28;7_74;7_75
22.10044472034217	LT	n11;35_26;n11;35_60;n18;35_61
22.14369257060612	L	23_52
22.233091212488866	D	28_38;28_40;28_41
