TIME	EVENT	NODES
27.949818328373258	D	35_85;35_88;35_89
28.0056988865973	AT	n28;41_53;n28;41_60;n32;41_61
28.042792582629435	D	46_81;46_82;46_83
28.078423042984515	D	4_63;4_68;4_69
28.145891003795903	L	43_71
28.145891003795903	AT	n29;43_66;n29;43_74;n32;43_75
28.226225161983255	D	39_33;39_34;39_35
28.864144126363637	L	4_67
28.979440117374562	L	24_127
29.078349037979528	D	46_79;46_86;46_87
29.35679317734411	D	28_83;28_86;28_87
29.5744820085238	L	49_119
29.5744820085238	AT	n12;49_108;n12;49_124;n32;49_125
29.6474156874112	L	42_251
29.79091942658119	L	12_41
29.79091942658119	AT	n24;12_31;n24;12_52;n32;12_53
29.905796398294548	LT	n32;42_265;n32;42_326;n37;42_327
29.988929382129683	L	28_85
30.189119206738997	D	18_147;18_198;18_199
30.190475818426336	L	46_77
30.206765437054454	D	9_57;9_74;9_75
