TIME	EVENT	NODES
4.89795367948529	D	46_4;46_6;46_7
4.900701695801944	LT	n3;38_4;n3;38_6;n4;38_7
5.18882431676541	D	36_10;36_12;36_13
5.188984625584806	D	33_14;33_22;33_23
5.755869225883974	LT	n3;42_14;n3;42_18;n4;42_19
6.091220170288004	L	5_4
6.1083269649570875	LT	n3;17_4;n3;17_6;n4;17_7
6.186119860008919	L	13_10
6.221218086288815	L	50_4
6.32842464208008	LT	n3;27_4;n3;27_6;n2;27_7
6.724904045785046	D	2_10;2_16;2_17
7.023598878584841	D	12_4;12_8;12_9
7.032399041991546	L	37_4
7.032399041991546	AT	n5;37_8;n5;37_12;n3;37_13
7.416858867303523	D	48_4;48_12;48_13
8.257904191625235	LT	n3;36_13;n3;36_24;n7;36_25
8.505944504029895	LT	n3;33_23;n3;33_44;n10;33_45
8.981692819951826	D	3_4;3_12;3_13
9.082704774874598	D	28_4;28_14;28_15
9.331674014818125	LT	n3;24_4;n3;24_20;n5;24_21
9.449667024526049	L	40_4
9.650509640527341	LT	n3;33_22;n3;33_46;n5;33_47
9.708943317092286	L	21_4
9.804043347001762	D	7_4;7_16;7_17
9.893280623985426	L	36_12
9.893280623985426	AT	n2;36_7;n2;36_32;n3;36_33
10.007771172491484	L	30_4
10.007771172491484	AT	n5;30_13;n5;30_14;n3;30_15
10.346557513222884	D	4_4;4_12;4_13
10.648053142384176	L	22_4
10.857414362542258	D	44_4;44_14;44_15
10.863438383868989	LT	n3;42_16;n3;42_54;n10;42_55
11.099567401672855	D	4_12;4_14;4_15
11.144497470967838	D	17_6;17_14;17_15
11.442655746340403	LT	n3;42_54;n3;42_56;n9;42_57
11.581803033709823	D	46_6;46_18;46_19
12.32330258507657	L	4_15
12.644322606058006	D	27_6;27_24;27_25
13.024404508611681	LT	n3;4_13;n3;4_18;n9;4_19
13.056961944140282	D	18_4;18_18;18_19
13.473586681120354	L	7_17
13.473586681120354	AT	n12;7_31;n12;7_32;n3;7_33
13.742753937783393	L	27_24
14.340596981807431	D	18_19;18_28;18_29
14.398670123575155	D	27_25;27_28;27_29
14.467897436643133	D	17_14;17_24;17_25
14.599259072009062	D	17_25;17_26;17_27
14.645792264110097	D	36_24;36_46;36_47
14.662083832228692	L	34_4
14.662083832228692	AT	n12;34_15;n12;34_16;n3;34_17
14.712424771272598	LT	n3;30_15;n3;30_22;n9;30_23
15.32036732171035	L	42_56
15.32036732171035	AT	n10;42_51;n10;42_68;n3;42_69
15.326794666606093	L	18_18
15.326794666606093	AT	n11;18_20;n11;18_34;n3;18_35
15.409312729176492	D	36_46;36_48;36_49
15.619950889998508	L	42_69
15.773502125713044	D	12_9;12_20;12_21
16.02887383667165	L	1_4
16.02887383667165	AT	n12;1_15;n12;1_18;n3;1_19
16.0667186956972	L	38_6
16.0667186956972	AT	n2;38_13;n2;38_26;n3;38_27
16.17312548215434	L	7_33
