TIME	EVENT	NODES
21.232051094949597	L	46_40
21.232051094949597	AT	n12;46_29;n12;46_48;n17;46_49
22.04450141940878	L	36_72
22.05004384489318	L	41_32
22.261255029126815	AT	n2;34_20;n2;34_26;n17;34_27
22.275962165869835	D	16_40;16_56;16_57
22.56536881880997	L	30_34
22.56536881880997	AT	n15;30_36;n15;30_46;n17;30_47
22.717889636227877	D	45_36;45_48;45_49
23.00679214616221	LT	n17;7_64;n17;7_90;n18;7_91
23.10716069730167	D	5_26;5_34;5_35
23.22213599917131	D	40_36;40_56;40_57
23.24591988139469	D	41_34;41_46;41_47
23.327374363271478	L	37_48
23.65654439695219	D	40_57;40_60;40_61
23.756985320500803	D	37_50;37_70;37_71
23.859240121084067	D	13_48;13_62;13_63
24.084556486118892	D	15_20;15_42;15_43
24.104812952116703	L	26_32
24.104812952116703	AT	n20;26_35;n20;26_56;n17;26_57
24.370260267501845	D	40_61;40_70;40_71
24.37633946174647	L	3_26
24.445850336464606	L	28_32
24.445850336464606	AT	n24;28_43;n24;28_64;n17;28_65
24.465273848910915	L	21_24
24.728549072922547	L	23_48
24.728549072922547	AT	n26;23_81;n26;23_84;n17;23_85
24.81983800736203	D	23_85;23_86;23_87
24.868575053418112	D	13_44;13_80;13_81
24.89555242455975	LT	n17;37_54;n17;37_88;n24;37_89
24.94251527201363	D	23_86;23_88;23_89
25.162805640740785	AT	n26;19_39;n26;19_42;n17;19_43
25.68241950152096	L	6_24
25.68241950152096	AT	n20;6_27;n20;6_34;n17;6_35
25.867498041210528	L	23_89
25.867498041210528	AT	n26;23_84;n26;23_90;n17;23_91
26.718290686021405	L	7_90
26.88256049007942	LT	n17;50_28;n17;50_40;n21;50_41
27.035984109696138	L	5_35
27.116177362579098	L	9_30
27.19552417465611	L	34_27
27.19552417465611	AT	n20;34_23;n20;34_34;n17;34_35
27.21681303096989	D	24_56;24_112;24_113
27.373189486487053	L	44_32
27.373189486487053	AT	n24;44_41;n24;44_58;n17;44_59
27.429164705645057	LT	n17;4_32;n17;4_58;n15;4_59
27.4357964376278	L	26_57
27.4357964376278	AT	n25;26_50;n25;26_62;n17;26_63
27.569564634801928	D	24_50;24_118;24_119
27.741438966764278	D	42_128;42_248;42_249
27.89402395657715	D	24_118;24_120;24_121
27.92080833846344	L	42_130
27.979476115481617	D	40_56;40_92;40_93
28.327848958193147	LT	n17;4_58;n17;4_70;n27;4_71
28.612530654355123	D	42_248;42_268;42_269
28.792415656861582	D	35_40;35_90;35_91
29.076039786644195	D	45_34;45_72;45_73
29.28515366279582	LT	n17;27_36;n17;27_74;n31;27_75
29.41757012738915	D	41_47;41_62;41_63
29.563333229672377	L	37_52
