TIME	EVENT	NODES
29.595723891068225	D	18_163;18_174;18_175
29.643824560130906	D	35_93;35_96;35_97
29.671119678679613	D	18_169;18_178;18_179
29.77664947869092	LT	n34;18_161;n34;18_192;n33;18_193
29.915501089672336	D	24_141;24_156;24_157
29.920194671291988	L	27_77
29.920194671291988	AT	n38;27_85;n38;27_86;n34;27_87
29.984628233019237	LT	n34;24_139;n34;24_160;n27;24_161
30.00225228920776	L	23_121
30.057698078053566	D	39_37;39_40;39_41
30.15247284710338	D	18_165;18_196;18_197
30.3355013325397	D	27_79;27_88;27_89
