TIME	EVENT	NODES
6.710455319768883	L	33_28
6.710455319768883	AT	n2;33_20;n2;33_30;n5;33_31
6.9428628515594735	L	42_20
7.032399041991546	LT	n5;37_8;n5;37_12;n3;37_13
7.561226457205606	L	6_6
8.082724563615988	D	23_6;23_10;23_11
8.112475518087697	D	42_22;42_40;42_41
8.169314716771913	D	36_14;36_22;36_23
8.226902300005971	L	49_14
8.226902300005971	AT	n8;49_17;n8;49_20;n5;49_21
8.242881319888307	LT	n5;2_14;n5;2_20;n2;2_21
8.649882174450605	D	28_6;28_12;28_13
9.067280548081033	L	2_20
9.067280548081033	AT	n10;2_23;n10;2_26;n5;2_27
9.19247041014088	L	42_24
9.331674014818125	L	24_10
9.331674014818125	AT	n3;24_4;n3;24_20;n5;24_21
9.57125639439916	D	30_6;30_12;30_13
9.590262045325112	L	29_6
9.650509640527341	L	33_24
9.650509640527341	AT	n3;33_22;n3;33_46;n5;33_47
9.749951457079945	L	13_12
9.84232393605315	D	43_6;43_12;43_13
9.917490093136276	L	33_26
9.917490093136276	AT	n9;33_38;n9;33_48;n5;33_49
10.007771172491484	LT	n5;30_13;n5;30_14;n3;30_15
10.044671389850963	D	37_10;37_22;37_23
10.371141378126636	L	32_6
10.71793967972782	L	39_6
10.763921838584453	D	23_10;23_16;23_17
10.932954960904771	LT	n5;23_16;n5;23_18;n7;23_19
11.050461258360931	D	7_6;7_20;7_21
11.226133339008907	L	18_6
11.226133339008907	AT	n10;18_11;n10;18_14;n5;18_15
11.302084896648838	AT	n2;4_7;n2;4_16;n5;4_17
11.372560777851175	L	37_12
11.455219527420411	D	2_27;2_28;2_29
11.580312947028965	LT	n5;48_8;n5;48_22;n9;48_23
11.609372127328001	D	44_6;44_16;44_17
11.938556735858228	D	44_17;44_18;44_19
12.180956064691907	D	46_8;46_22;46_23
12.205402954855648	L	41_6
12.520865494253925	LT	n5;30_12;n5;30_16;n9;30_17
12.953777120965913	L	38_8
12.953777120965913	AT	n2;38_12;n2;38_20;n5;38_21
