TIME	EVENT	NODES
21.08901514544058	L	7_63
21.08901514544058	AT	n2;7_22;n2;7_66;n18;7_67
21.153670674127156	L	9_27
21.402658590551255	L	45_35
21.402658590551255	AT	n15;45_31;n15;45_40;n18;45_41
21.424840679153736	LT	n18;24_51;n18;24_66;n12;24_67
21.51534965324838	L	35_41
21.51534965324838	AT	n19;35_44;n19;35_50;n18;35_51
21.720966331325414	L	42_125
21.79266246244615	D	15_21;15_26;15_27
22.0280121585533	D	10_23;10_30;10_31
22.10044472034217	L	35_51
22.10044472034217	AT	n11;35_26;n11;35_60;n18;35_61
22.202254356473603	L	23_49
22.202254356473603	AT	n12;23_46;n12;23_56;n18;23_57
22.44418913948226	LT	n18;44_33;n18;44_44;n22;44_45
22.647935231420362	D	48_43;48_68;48_69
23.00679214616221	L	7_59
23.00679214616221	AT	n17;7_64;n17;7_90;n18;7_91
23.365543049870894	D	7_91;7_92;7_93
23.452616219750716	D	2_39;2_44;2_45
23.45828097354473	D	24_55;24_82;24_83
23.45965244053424	L	18_63
23.698448236692435	L	2_44
23.70782038361799	L	49_71
24.046664845962106	D	16_45;16_74;16_75
