TIME	EVENT	NODES
24.985627689476452	L	48_83
25.05791286417888	L	43_51
25.05791286417888	AT	n2;43_31;n2;43_54;n28;43_55
25.105123094068645	AT	n21;18_90;n21;18_122;n28;18_123
25.260273091737304	L	44_53
25.377517870156648	D	2_47;2_48;2_49
25.508416699548118	D	16_79;16_86;16_87
25.56203036903486	D	27_61;27_62;27_63
25.691146204888472	D	28_61;28_68;28_69
26.004174469815354	L	42_215
26.004174469815354	AT	n15;42_184;n15;42_226;n28;42_227
26.030519666599023	L	13_71
26.344500000065484	D	42_213;42_228;42_229
26.522853665142414	LT	n28;24_97;n28;24_110;n15;24_111
27.656411571913406	L	42_211
27.73446667033969	L	37_79
27.73446667033969	AT	n27;37_82;n27;37_96;n28;37_97
27.775486446043864	D	38_41;38_46;38_47
28.0056988865973	LT	n28;41_53;n28;41_60;n32;41_61
28.400426671273454	LT	n28;50_35;n28;50_42;n30;50_43
28.570620382781332	D	25_95;25_110;25_111
28.667527281785812	AT	n26;19_42;n26;19_50;n28;19_51
28.772176012732267	D	24_101;24_132;24_133
28.945707236619427	D	37_97;37_102;37_103
29.186822628662647	L	24_103
29.19765458896668	LT	n28;24_132;n28;24_134;n20;24_135
29.53756355186382	D	9_47;9_66;9_67
30.017912261062424	D	24_93;24_162;24_163
30.044149763811898	D	7_105;7_138;7_139
30.312663304549584	L	9_67
