TIME	EVENT	NODES
8.505944504029895	L	33_43
8.505944504029895	AT	n3;33_23;n3;33_44;n10;33_45
8.661289951708763	D	25_17;25_18;25_19
9.067280548081033	LT	n10;2_23;n10;2_26;n5;2_27
9.158841597822006	D	36_29;36_30;36_31
9.177054746928876	L	27_19
9.177054746928876	AT	n9;27_18;n9;27_20;n10;27_21
9.424089506239165	LT	n10;5_11;n10;5_12;n7;5_13
9.569354348065916	L	46_13
9.569354348065916	AT	n2;46_3;n2;46_14;n10;46_15
9.605677406582528	L	32_11
10.103773546079232	L	44_11
10.447621909929378	D	13_23;13_26;13_27
10.466723733933428	L	6_11
10.466723733933428	AT	n7;6_8;n7;6_12;n10;6_13
10.47705186100139	L	34_11
10.801781251217502	L	27_17
10.844550871070567	D	7_13;7_18;7_19
10.845790207927525	L	33_39
10.863438383868989	L	42_43
10.863438383868989	AT	n3;42_16;n3;42_54;n10;42_55
10.91447563337264	D	24_17;24_22;24_23
11.165893563737988	LT	n10;33_45;n10;33_50;n2;33_51
11.226133339008907	LT	n10;18_11;n10;18_14;n5;18_15
11.458304785412032	D	49_23;49_30;49_31
12.273864238460607	D	41_11;41_12;41_13
12.481649656419771	D	7_18;7_24;7_25
12.483756693274906	L	12_13
12.722918161776562	D	37_21;37_24;37_25
12.82374026587159	D	24_22;24_24;24_25
12.865441427712534	D	41_13;41_14;41_15
12.947983456782973	D	24_24;24_26;24_27
13.620313146653222	D	25_18;25_24;25_25
13.629604293464242	D	49_25;49_38;49_39
13.840736252196615	D	41_12;41_16;41_17
13.979697362269917	LT	n10;24_23;n10;24_32;n11;24_33
14.414129477202202	L	49_38
14.414129477202202	AT	n9;49_22;n9;49_40;n10;49_41
14.45144967455519	D	42_47;42_62;42_63
15.32036732171035	LT	n10;42_51;n10;42_68;n3;42_69
15.748635764242525	D	42_55;42_70;42_71
15.76745551320745	AT	n9;4_11;n9;4_22;n10;4_23
15.828415539126318	D	50_11;50_14;50_15
15.947801057510585	D	40_13;40_20;40_21
16.11010753395583	D	42_62;42_78;42_79
16.37530977236071	LT	n10;41_14;n10;41_20;n11;41_21
16.40915468623801	D	9_13;9_16;9_17
16.412780995240176	LT	n10;7_19;n10;7_38;n11;7_39
16.524313090669203	LT	n10;40_21;n10;40_24;n2;40_25
16.548492508480003	L	35_19
16.548492508480003	AT	n11;35_22;n11;35_26;n10;35_27
