TIME	EVENT	NODES
21.266873858934854	D	18_69;18_76;18_77
21.76193471851332	D	4_35;4_40;4_41
21.765913945682623	L	25_63
21.8402807442354	D	36_83;36_84;36_85
22.278934526014734	L	27_39
22.278934526014734	AT	n21;27_44;n21;27_46;n20;27_47
22.370535814192518	D	48_49;48_66;48_67
23.009924563461436	D	28_35;28_52;28_53
23.22187213173326	D	28_52;28_54;28_55
23.224735175870155	L	36_81
23.224735175870155	AT	n2;36_45;n2;36_108;n20;36_109
23.31691299058184	D	16_47;16_68;16_69
23.347293036742396	L	42_149
23.347293036742396	AT	n15;42_114;n15;42_184;n20;42_185
23.91436595428358	D	48_66;48_70;48_71
24.104812952116703	LT	n20;26_35;n20;26_56;n17;26_57
24.15509812594317	LT	n20;5_29;n20;5_40;n15;5_41
24.640454256151887	L	18_73
24.640454256151887	AT	n15;18_99;n15;18_118;n20;18_119
24.758064960842486	D	45_39;45_60;45_61
24.82749079049828	L	26_37
25.10372000354553	L	27_41
25.12851587839312	L	46_43
25.34290460392566	D	42_153;42_220;42_221
25.656434535516066	L	46_47
25.656434535516066	AT	n12;46_32;n12;46_68;n20;46_69
25.6742586601054	L	3_31
25.6742586601054	AT	n25;3_51;n25;3_52;n20;3_53
25.68241950152096	LT	n20;6_27;n20;6_34;n17;6_35
25.75352313025777	D	25_61;25_96;25_97
25.907568233307117	LT	n20;30_39;n20;30_54;n26;30_55
25.94037319021697	D	30_54;30_56;30_57
25.97356194590773	D	43_35;43_56;43_57
26.16127378747464	L	19_29
26.2143476309908	D	3_29;3_54;3_55
26.361796141055535	D	49_77;49_112;49_113
26.41297429459842	L	36_109
26.41297429459842	AT	n23;36_106;n23;36_132;n20;36_133
26.67072838275582	L	40_39
26.67072838275582	AT	n25;40_62;n25;40_78;n20;40_79
26.682958634304082	D	40_41;40_80;40_81
26.78828973154583	L	42_221
26.78828973154583	AT	n15;42_156;n15;42_232;n20;42_233
27.19552417465611	LT	n20;34_23;n20;34_34;n17;34_35
27.206143365600497	L	18_76
27.28033959640391	L	18_67
27.28033959640391	AT	n2;18_100;n2;18_136;n20;18_137
27.408500624694973	D	48_47;48_86;48_87
27.5213626923895	D	37_59;37_90;37_91
27.540940912196557	L	36_84
27.540940912196557	AT	n23;36_126;n23;36_138;n20;36_139
27.70462471130256	L	49_79
28.18379664198223	D	49_81;49_120;49_121
28.19852586119263	L	45_61
28.403728618586577	D	48_51;48_98;48_99
28.960324320745546	LT	n20;33_83;n20;33_144;n26;33_145
29.19765458896668	L	24_65
29.19765458896668	AT	n28;24_132;n28;24_134;n20;24_135
29.210178123953476	D	48_87;48_104;48_105
29.219848958163723	D	9_35;9_62;9_63
29.310717620092596	D	4_37;4_74;4_75
