TIME	EVENT	NODES
7.475415073087273	D	40_8;40_10;40_11
8.257904191625235	L	36_18
8.257904191625235	AT	n3;36_13;n3;36_24;n7;36_25
8.26024793051271	D	7_8;7_10;7_11
8.379581235218541	L	25_12
8.797153173622245	D	2_18;2_24;2_25
9.05175594259809	D	23_8;23_14;23_15
9.055155583616722	D	12_10;12_14;12_15
9.065277091784152	L	34_8
9.065277091784152	AT	n9;34_10;n9;34_12;n7;34_13
9.226836445769132	D	7_11;7_14;7_15
9.424089506239165	L	5_8
9.424089506239165	AT	n10;5_11;n10;5_12;n7;5_13
9.482062968514086	D	44_8;44_12;44_13
9.602098305079837	L	25_10
9.602098305079837	AT	n9;25_16;n9;25_20;n7;25_21
9.711349444981023	L	16_8
10.155743927478813	D	38_14;38_18;38_19
10.274052050819101	D	3_8;3_14;3_15
10.43985079968562	L	30_8
10.466723733933428	LT	n7;6_8;n7;6_12;n10;6_13
10.698358033424864	D	40_11;40_14;40_15
10.747722854643214	L	44_12
10.932954960904771	L	23_15
10.932954960904771	AT	n5;23_16;n5;23_18;n7;23_19
